t	D1	D2	num	white	black	B0.5	B0.25	B0.125	B0.0625	B2	Btiny
0	100	300	1	1835	0	1	1	2	0	0	2
0	100	300	2	1878	3	1	2	0	5	0	3
0	100	300	3	1865	2	1	0	1	2	1	1
