strain	Tc	wc	Tmmax	Tg	wg	Tbmax	Td	wd	Tdmax	b.min	b.max	b0	half.0.raw
050306.M34.1.tab	7.40820865613807	6.20529143635425	9.65	8.02100583948517	20	8	8.96541666666667	20	10.0450609932831	0.0587360594795539	0.00168350168350168	0.00602885945839099	0.000593002569677802
